source_commit,material,shape,volume_m3,mass_kg,remaining_material_kg,duration_s,dt_s,slope_degrees,speed_m_s,slip_m_s,support_gap_m,near_support_points,state
c10afc8afdcd38c670795e93548bd37932f3a70a,glass,sphere,0.000268082573106329,0.6702064327658225,8.659587134468357,1,0.004166666666666667,10,1.118184546134064,0.003664437639989686,-0.0002612505941895979,1,rolling (near-zero slip)
c10afc8afdcd38c670795e93548bd37932f3a70a,glass,box,0.00026808257310632905,0.6702064327658226,8.659587134468357,1,0.004166666666666667,10,0.0,0.0,-1.2106856690091705e-07,4,resting
c10afc8afdcd38c670795e93548bd37932f3a70a,oak,sphere,0.000268082573106329,0.1876578011744303,9.62468439765114,1,0.004166666666666667,10,1.0577380428735474,0.0034584750782170213,-0.0002611537924501958,1,rolling (near-zero slip)
c10afc8afdcd38c670795e93548bd37932f3a70a,oak,box,0.00026808257310632905,0.18765780117443034,9.62468439765114,1,0.004166666666666667,10,0.0,0.0,-1.2106278571982765e-07,4,resting
c10afc8afdcd38c670795e93548bd37932f3a70a,iron,sphere,0.000268082573106329,2.1098098503468092,5.7803802993063815,1,0.004166666666666667,10,1.111398211160034,0.003602780721470674,-0.0002585342879945704,1,rolling (near-zero slip)
c10afc8afdcd38c670795e93548bd37932f3a70a,iron,box,0.00026808257310632905,2.1098098503468097,5.7803802993063815,1,0.004166666666666667,10,0.0,0.0,-1.210645451006631e-07,4,resting
