source_commit,material,radius_m,density_kg_m3,volume_m3,mass_kg,inertia_kg_m2,remaining_mass_kg,duration_s,dt_s,slope_degrees,surface,speed_m_s,slip_m_s,state
9cd9197bb99492b1a834622cd87d35302468c4dd,glass,0.06,2500.0,0.0009047786842338603,2.2619467105846507,0.0032572032632418968,7.738053289415349,1,0.004166666666666667,10,concrete,1.1156300099481142,0.0015735880844754686,rolling (near-zero slip)
9cd9197bb99492b1a834622cd87d35302468c4dd,oak,0.06,700.0,0.0009047786842338603,0.6333450789637022,0.0009120169137077312,9.366654921036298,1,0.004166666666666667,10,concrete,1.0554665196318431,0.0016211497496674988,rolling (near-zero slip)
9cd9197bb99492b1a834622cd87d35302468c4dd,iron,0.06,7870.0,0.0009047786842338603,7.12060824492048,0.010253675872685492,2.87939175507952,1,0.004166666666666667,10,concrete,1.1088515379578823,0.0015528962870710581,rolling (near-zero slip)
